session_id,station_id,session_date,kwh_delivered,duration_minutes,revenue_usd
39234,205367,2025-10-07,6.05,158,5.47
39235,377446,2025-06-13,33.43,161,18.63
39236,390529,2025-09-25,6.62,65,18.12
39237,169402,2025-11-21,46.63,33,15.12
39238,162231,2025-02-06,17.7,68,37.44
39239,154058,2025-01-18,11.63,80,35.07
39240,203018,2025-04-21,36.18,160,35.32
39241,311684,2025-08-13,1.91,21,6.51
39242,376639,2025-10-24,21.05,177,14.66
39243,434740,2025-09-25,19.73,157,20.5
39244,372588,2025-12-19,50.57,164,30.25
39245,162269,2025-07-16,9.57,122,17.83
39246,452525,2025-11-25,9.06,176,37.12
39247,452529,2025-04-07,2.47,120,10.46
39248,357264,2025-06-07,19.59,152,9.44
39249,349064,2025-01-17,1.0,44,19.02
39250,399683,2025-02-04,69.15,174,19.79
39251,225677,2025-12-02,6.76,97,5.81
39252,227086,2025-11-12,14.7,172,13.48
39253,371551,2025-07-17,4.21,120,25.35
39254,238140,2025-04-27,10.24,108,15.22
39255,226492,2025-08-27,60.95,75,14.98
39256,226548,2025-01-11,97.83,179,34.76
39257,448208,2025-11-25,8.39,104,6.76
39258,303855,2025-01-27,42.44,84,21.94
39259,261352,2025-09-27,4.43,175,34.71
39260,353123,2025-04-09,3.7,16,3.42
39261,318018,2025-05-06,3.69,29,24.71
39262,399684,2025-07-31,71.38,111,18.84
39263,224248,2025-05-02,30.11,62,11.4
39264,155289,2025-12-18,21.61,172,10.23
39265,164272,2025-03-16,5.27,178,14.99
39266,241245,2025-01-05,18.87,49,13.58
39267,60739,2025-06-07,100.0,144,36.53
39268,186157,2025-08-24,43.69,159,13.28
39269,227768,2025-07-22,100.0,146,33.94
39270,115223,2025-07-27,1.0,114,33.33
39271,349012,2025-10-08,20.29,29,7.25
39272,231695,2025-12-28,8.61,172,8.43
39273,213092,2025-10-08,10.06,92,25.23
39274,156640,2025-11-27,1.47,36,15.96
39275,36532,2025-03-03,27.95,103,3.66
39276,353052,2025-11-17,48.1,23,37.87
39277,333482,2025-08-13,7.02,19,16.43
39278,226509,2025-09-14,18.49,68,28.31
39279,395687,2025-04-26,1.34,35,4.38
39280,376372,2025-06-24,8.23,105,22.72
39281,359545,2025-11-25,6.29,121,33.08
39282,303762,2025-10-10,92.97,38,27.81
39283,227775,2025-10-21,17.37,124,34.62
39284,454170,2025-10-23,6.1,165,34.42
39285,174728,2025-07-28,3.55,16,29.09
39286,451579,2025-05-20,37.42,53,18.74
39287,252712,2025-03-07,1.16,16,20.76
39288,451868,2025-07-19,3.7,137,29.24
39289,334523,2025-02-02,1.31,128,36.56
39290,448208,2025-05-21,11.43,66,25.06
39291,417255,2025-02-12,71.87,86,29.52
39292,357103,2025-05-29,6.71,166,33.82
39293,350558,2025-07-30,11.75,114,6.22
39294,115134,2025-10-13,33.1,57,18.54
39295,347297,2025-10-03,5.7,144,25.67
39296,102341,2025-03-23,8.44,168,30.52
39297,174096,2025-08-01,12.23,111,36.76
39298,223703,2025-04-30,77.15,40,13.74
39299,236288,2025-09-20,19.65,121,23.4
39300,306336,2025-07-16,14.4,51,37.96
39301,334091,2025-09-22,12.83,51,24.34
39302,241222,2025-02-14,12.33,91,19.17
39303,372477,2025-01-18,59.98,57,20.16
39304,404891,2025-10-30,37.57,179,38.85
39305,143877,2025-04-24,5.2,79,13.06
39306,223242,2025-01-01,9.6,63,5.46
39307,399686,2025-08-25,47.08,123,6.14
39308,356947,2025-11-30,34.69,34,19.6
39309,449581,2025-11-24,2.74,75,13.64
39310,262283,2025-11-05,13.11,139,34.16
39311,190454,2025-02-06,16.87,98,39.27
39312,252748,2025-01-20,48.69,73,25.46
39313,259747,2025-12-17,47.9,121,39.38
39314,185143,2025-07-05,4.09,48,15.27
39315,359664,2025-04-30,22.03,28,27.89
39316,334085,2025-02-10,71.68,142,33.17
39317,384154,2025-10-27,2.0,134,30.72
39318,302388,2025-08-23,11.1,67,19.2
39319,333829,2025-03-22,10.29,156,14.11
39320,439724,2025-01-27,4.7,47,6.96
39321,261295,2025-01-21,96.29,133,11.72
39322,185448,2025-10-23,30.77,151,23.17
39323,333829,2025-09-03,28.8,99,13.37
39324,307129,2025-02-13,1.26,20,5.08
39325,445778,2025-12-31,12.12,64,6.66
39326,152628,2025-12-12,24.31,91,16.48
39327,356996,2025-06-21,16.66,22,35.64
39328,374863,2025-09-18,32.27,119,21.98
39329,114886,2025-12-19,43.92,157,29.55
39330,219745,2025-07-16,35.83,117,23.31
39331,182059,2025-08-08,71.94,98,35.67
39332,162202,2025-05-29,20.16,25,13.47
39333,279337,2025-01-08,47.96,148,37.47
39334,341773,2025-11-18,100.0,133,6.8
39335,143251,2025-06-14,17.87,26,34.67
39336,312244,2025-04-18,1.0,170,14.81
39337,168557,2025-11-12,9.88,82,37.47
39338,162181,2025-05-29,19.28,166,16.25
39339,207917,2025-08-07,28.52,50,22.86
39340,346503,2025-09-06,22.42,150,26.37
39341,422583,2025-10-01,26.1,119,30.76
39342,331104,2025-11-13,32.06,145,10.67
39343,150256,2025-07-16,17.16,62,28.63
39344,359545,2025-06-11,44.01,62,19.84
39345,260471,2025-12-04,27.39,59,10.71
39346,334196,2025-04-09,37.39,49,37.84
39347,455977,2025-03-31,27.04,87,32.56
39348,320967,2025-06-06,2.86,48,17.59
39349,357032,2025-12-14,4.21,179,22.37
39350,371777,2025-07-17,4.65,159,27.04
39351,372299,2025-03-31,1.25,57,12.34
39352,150541,2025-11-10,6.17,99,12.96
39353,253853,2025-07-29,20.53,77,15.29
39354,341671,2025-06-10,1.54,75,4.12
39355,150578,2025-04-06,8.34,21,36.13
39356,164152,2025-08-06,24.4,57,37.36
39357,387521,2025-08-02,5.58,161,4.76
39358,448899,2025-10-17,5.5,120,30.77
39359,387055,2025-04-29,43.87,59,35.83
39360,384375,2025-04-29,19.92,170,19.52
39361,226519,2025-02-18,9.41,26,3.7
39362,147470,2025-01-12,19.9,113,36.22
39363,122482,2025-09-11,13.97,157,19.3
39364,118946,2025-05-30,75.36,74,5.16
39365,162275,2025-06-01,5.62,103,31.33
39366,182287,2025-11-08,27.29,56,28.53
39367,191497,2025-06-02,61.07,107,27.28
39368,94830,2025-05-09,31.97,142,14.46
39369,334438,2025-07-21,12.25,178,22.75
39370,191762,2025-06-11,34.3,44,5.33
39371,323323,2025-09-30,6.61,136,34.55
39372,221183,2025-05-09,31.56,67,24.47
39373,334416,2025-01-06,38.6,108,14.33
39374,384382,2025-11-27,11.79,149,15.46
39375,397775,2025-02-08,20.24,75,18.28
39376,313641,2025-05-28,20.78,81,9.82
39377,356884,2025-12-06,20.3,65,25.73
39378,320693,2025-08-01,5.59,132,37.8
39379,341671,2025-04-28,24.95,149,38.14
39380,391571,2025-06-01,13.03,17,7.81
39381,152919,2025-02-10,3.58,84,14.13
39382,162218,2025-04-29,1.43,156,33.73
39383,114965,2025-03-31,43.36,131,31.86
39384,324267,2025-11-19,35.59,169,18.9
39385,251969,2025-10-21,66.99,163,19.5
39386,448366,2025-08-21,16.25,96,25.01
39387,448898,2025-02-07,23.78,49,10.36
39388,309306,2025-10-11,1.64,102,29.78
39389,223836,2025-09-08,8.95,121,23.1
39390,356924,2025-09-23,34.78,81,9.41
39391,115109,2025-06-01,8.08,136,30.25
39392,122480,2025-11-14,2.98,68,34.76
39393,252142,2025-04-14,1.6,158,5.41
39394,341826,2025-06-29,15.1,122,25.54
39395,102333,2025-03-12,51.95,126,15.96
39396,150825,2025-08-03,11.53,27,28.95
39397,351552,2025-08-03,27.49,179,3.19
39398,197866,2025-12-17,14.09,157,34.57
39399,341924,2025-09-09,38.57,53,19.1
39400,165558,2025-02-19,40.65,121,39.53
39401,252551,2025-08-27,73.24,46,25.28
39402,173966,2025-08-07,10.31,121,8.84
39403,357056,2025-11-21,15.93,175,24.01
39404,122247,2025-12-21,25.94,24,21.58
39405,398514,2025-06-26,17.37,154,29.67
39406,162304,2025-01-17,2.19,86,18.13
39407,192935,2025-08-19,25.98,175,6.77
39408,236635,2025-03-27,2.91,52,28.51
39409,417512,2025-11-05,45.92,48,39.63
39410,389051,2025-12-16,2.16,92,16.78
39411,333883,2025-07-13,38.0,70,3.57
39412,174639,2025-05-13,4.09,26,9.92
39413,150531,2025-07-09,33.75,78,33.69
39414,311768,2025-04-09,1.0,119,35.78
39415,389561,2025-03-22,2.96,32,23.67
39416,181234,2025-07-10,1.0,148,34.8
39417,155356,2025-08-11,5.03,19,24.55
39418,181869,2025-08-31,1.0,129,20.0
39419,150614,2025-11-26,2.26,122,32.14
39420,223224,2025-11-28,1.0,133,19.17
39421,197207,2025-04-28,14.25,177,4.58
39422,255401,2025-01-18,4.28,107,9.43
39423,115246,2025-04-25,8.47,94,7.46
39424,230795,2025-07-24,7.63,116,3.84
39425,256710,2025-07-19,44.44,34,11.15
39426,316524,2025-12-21,4.46,38,14.51
39427,250867,2025-11-14,17.28,156,32.28
39428,332469,2025-09-12,1.79,82,17.84
39429,181662,2025-10-29,13.22,159,39.6
39430,384368,2025-11-23,40.76,125,11.87
39431,341786,2025-11-12,18.17,102,11.69
39432,162208,2025-06-22,7.48,141,26.73
39433,202629,2025-12-30,13.09,27,35.45
39434,324787,2025-03-20,20.29,168,30.99
39435,162204,2025-05-30,58.82,24,35.46
39436,350529,2025-07-12,45.49,162,29.95
39437,190461,2025-09-19,81.18,113,6.19
39438,164504,2025-11-17,4.92,156,19.4
39439,187736,2025-03-24,5.52,132,8.07
39440,404751,2025-05-07,2.64,67,37.54
39441,333804,2025-07-02,17.76,158,12.44
39442,455404,2025-06-11,4.98,75,21.05
39443,190222,2025-02-10,29.17,54,6.66
39444,230969,2025-06-09,78.25,94,28.67
39445,227683,2025-02-20,20.98,87,16.67
39446,320693,2025-04-20,31.6,70,23.26
39447,169706,2025-03-21,5.58,34,4.06
39448,174383,2025-08-13,42.37,107,5.04
39449,162374,2025-01-05,48.51,135,30.18
39450,193748,2025-11-10,53.98,47,28.41
39451,115009,2025-08-15,50.18,30,3.41
39452,451663,2025-06-23,9.33,51,39.38
39453,98836,2025-04-22,18.76,25,36.43
39454,374866,2025-04-15,9.25,74,3.18
39455,388157,2025-03-03,52.68,56,18.15
39456,115124,2025-01-07,59.76,93,9.23
39457,229209,2025-01-15,28.04,18,8.45
39458,352041,2025-05-05,6.21,104,16.82
39459,147504,2025-01-20,2.99,55,13.0
39460,165270,2025-12-08,58.7,103,8.01
39461,204967,2025-11-06,11.01,164,37.09
39462,150517,2025-11-23,26.22,80,9.8
39463,233098,2025-04-05,42.45,94,26.98
39464,194934,2025-09-06,27.62,48,6.62
39465,202163,2025-11-02,100.0,92,21.23
39466,376246,2025-09-16,21.35,169,4.38
39467,457458,2025-04-17,20.54,73,9.17
39468,360902,2025-09-04,23.95,87,16.77
39469,233095,2025-02-15,19.06,91,21.16
39470,115229,2025-12-03,37.53,164,27.12
39471,181789,2025-02-06,69.45,35,9.45
39472,404896,2025-05-05,58.97,143,9.88
39473,356958,2025-03-01,17.04,177,5.36
39474,347372,2025-08-04,65.57,60,8.56
39475,143196,2025-04-07,3.9,124,24.33
39476,262925,2025-10-26,20.27,130,5.57
39477,324818,2025-05-18,17.76,22,7.25
39478,223423,2025-11-23,5.94,64,7.8
39479,313648,2025-12-18,100.0,134,25.95
39480,451826,2025-01-02,79.55,139,22.47
39481,175106,2025-03-13,1.0,132,14.26
39482,216452,2025-11-19,19.29,81,37.12
39483,223256,2025-08-14,4.13,169,30.43
39484,416748,2025-08-27,10.38,163,4.31
39485,261263,2025-06-23,10.08,171,39.55
39486,175372,2025-06-18,10.55,60,23.33
39487,315625,2025-01-04,21.4,97,19.98
39488,334501,2025-03-28,18.06,74,12.27
39489,207788,2025-01-10,15.6,70,19.9
39490,355995,2025-04-23,18.46,38,29.11
39491,175723,2025-04-12,22.79,121,32.55
39492,374779,2025-01-05,7.27,20,30.44
39493,219480,2025-03-15,42.23,157,35.78
39494,334409,2025-03-31,20.09,61,19.51
39495,434176,2025-04-23,7.65,155,30.25
39496,439915,2025-03-21,4.71,86,27.9
39497,152437,2025-05-01,36.28,40,16.53
39498,371777,2025-11-13,18.66,47,10.81
39499,384421,2025-10-11,5.11,116,38.05
39500,329811,2025-05-26,45.56,178,16.71
39501,228020,2025-11-04,30.17,126,3.34
39502,250845,2025-02-27,9.91,65,8.2
39503,203019,2025-06-18,8.13,75,12.4
39504,223274,2025-07-22,6.22,167,25.99
39505,234635,2025-08-14,1.85,140,6.5
39506,450748,2025-03-20,72.19,98,19.18
39507,226499,2025-09-14,78.78,43,30.14
39508,121688,2025-12-19,12.96,64,21.69
39509,193926,2025-03-14,2.45,142,26.43
39510,347840,2025-04-18,10.42,30,7.7
39511,452231,2025-05-25,11.16,22,5.02
39512,446256,2025-09-17,7.52,153,35.63
39513,256128,2025-04-11,2.64,20,20.75
39514,164859,2025-10-29,2.68,46,18.16
39515,115028,2025-11-22,69.76,124,21.74
39516,235963,2025-01-06,39.57,50,23.5
39517,253702,2025-12-05,6.64,165,11.79
39518,374051,2025-04-04,31.23,169,8.9
39519,322232,2025-04-30,1.45,40,18.72
39520,396996,2025-07-20,7.3,69,11.8
39521,182707,2025-07-08,29.24,73,16.33
39522,115198,2025-07-12,24.49,94,25.93
39523,202805,2025-11-09,24.52,68,26.51
39524,341777,2025-01-25,11.71,150,30.83
39525,185187,2025-01-16,9.73,38,16.38
39526,165221,2025-08-08,12.53,162,18.64
39527,457115,2025-01-05,8.43,138,17.65
39528,237652,2025-05-30,2.22,85,3.47
39529,184903,2025-09-27,5.62,65,34.72
39530,446285,2025-03-21,1.18,122,9.89
39531,229916,2025-05-07,4.7,162,12.04
39532,350142,2025-08-12,8.35,99,16.91
39533,357741,2025-11-22,10.67,25,31.8
39534,456449,2025-09-30,70.34,154,37.35
39535,358813,2025-09-14,40.88,121,21.56
39536,455575,2025-05-26,17.89,90,35.6
39537,328313,2025-03-16,26.87,89,21.39
39538,346620,2025-01-11,4.73,50,26.74
39539,333786,2025-04-02,19.47,140,10.81
39540,199108,2025-09-25,40.61,52,14.45
39541,196257,2025-06-11,4.28,107,19.73
39542,350918,2025-03-21,37.9,68,4.23
39543,227074,2025-07-21,14.77,167,35.68
39544,388768,2025-09-07,5.6,124,31.75
39545,396279,2025-09-02,1.31,164,11.57
39546,194077,2025-09-11,78.03,123,37.03
39547,233098,2025-04-13,4.78,30,39.66
39548,191389,2025-08-06,41.26,95,24.59
39549,420749,2025-10-25,19.33,71,16.35
39550,228813,2025-08-22,63.34,95,14.97
39551,162302,2025-05-22,43.12,78,22.56
39552,204929,2025-08-29,6.93,150,39.75
39553,223118,2025-03-24,100.0,155,20.11
39554,184631,2025-12-20,12.4,41,3.35
39555,148044,2025-05-08,42.03,136,11.08
39556,165307,2025-10-12,100.0,38,7.45
39557,174713,2025-01-28,9.13,95,27.94
39558,421312,2025-08-28,34.25,92,3.39
39559,164149,2025-08-29,4.73,172,38.38
39560,212600,2025-12-10,22.66,51,7.37
39561,189520,2025-04-02,13.33,40,4.7
39562,383884,2025-04-16,9.89,86,4.34
39563,225691,2025-08-24,2.48,16,33.29
39564,223092,2025-05-02,4.46,56,15.26
39565,165396,2025-03-17,71.87,103,6.22
39566,346155,2025-12-05,24.1,131,31.27
39567,390787,2025-09-19,4.15,58,38.26
39568,396999,2025-09-15,16.31,154,16.7
39569,230969,2025-02-22,33.17,38,38.13
39570,211841,2025-09-13,40.81,35,4.98
39571,115200,2025-12-25,33.15,160,16.67
39572,404739,2025-10-14,4.34,95,33.19
39573,357059,2025-02-06,64.8,59,28.82
39574,180097,2025-07-03,17.18,81,12.05
39575,235443,2025-04-28,29.71,41,16.5
39576,374189,2025-06-17,8.3,110,32.01
39577,233100,2025-05-20,25.27,34,25.8
39578,157945,2025-09-06,18.74,98,9.29
39579,115145,2025-02-24,5.55,139,36.89
39580,457450,2025-08-13,57.21,139,32.41
39581,114926,2025-07-04,25.34,155,28.26
39582,175039,2025-06-22,10.17,91,17.23
39583,384490,2025-01-25,23.41,83,11.49
39584,391286,2025-06-19,50.71,54,33.86
39585,386988,2025-05-26,20.22,149,17.94
39586,359120,2025-06-07,13.55,32,5.23
39587,355524,2025-10-01,26.02,98,11.9
39588,169949,2025-05-15,10.39,69,28.77
39589,398202,2025-03-20,20.02,121,39.91
39590,254373,2025-10-13,13.95,62,24.17
39591,390501,2025-07-16,6.37,165,34.35
39592,115103,2025-01-06,4.78,86,19.18
39593,434864,2025-10-31,16.6,106,27.13
39594,181130,2025-12-26,6.27,24,16.42
39595,180109,2025-05-21,23.12,46,3.17
39596,182245,2025-04-16,61.24,98,14.6
39597,449580,2025-10-09,15.28,73,37.66
39598,357047,2025-01-20,52.05,165,27.34
39599,356937,2025-06-09,68.2,164,16.4
39600,347371,2025-08-12,22.85,127,18.45
39601,367913,2025-04-24,21.94,48,19.92
39602,223090,2025-04-18,30.35,55,19.92
39603,457450,2025-09-07,3.76,27,7.38
39604,350651,2025-06-30,23.52,178,11.05
39605,422557,2025-03-06,20.45,172,24.14
39606,417706,2025-05-11,6.44,163,10.33
39607,451126,2025-12-25,30.46,18,9.72
39608,390085,2025-10-26,40.47,99,13.55
39609,223834,2025-10-08,6.39,24,30.85
39610,207889,2025-12-07,1.0,178,31.58
39611,235441,2025-08-09,18.42,73,34.85
39612,235395,2025-03-27,4.77,20,22.59
39613,346480,2025-05-31,1.0,99,12.69
39614,229476,2025-09-26,13.51,114,24.46
39615,150540,2025-01-23,20.53,78,30.8
39616,434178,2025-03-04,34.91,170,37.73
39617,260390,2025-04-09,11.33,146,25.75
39618,259936,2025-03-24,5.99,98,28.95
39619,380501,2025-01-15,9.94,156,37.38
39620,452418,2025-04-27,17.36,132,6.23
39621,324794,2025-09-01,27.82,45,3.4
39622,182001,2025-10-09,25.27,163,31.49
39623,391489,2025-12-25,18.82,22,8.06
39624,235868,2025-12-03,7.38,169,23.42
39625,124146,2025-04-04,20.65,117,34.52
39626,303843,2025-03-02,29.18,154,9.77
39627,115037,2025-06-05,56.23,48,29.52
39628,357005,2025-10-17,1.0,86,16.9
39629,183106,2025-05-24,21.89,21,11.4
39630,180634,2025-08-21,24.3,61,19.55
39631,260244,2025-05-19,5.99,156,14.87
39632,379829,2025-06-01,20.5,133,32.04
39633,352115,2025-08-17,34.03,34,39.84
39634,375227,2025-03-18,44.55,89,23.65
39635,115185,2025-10-17,26.87,26,32.61
39636,122698,2025-11-18,92.38,63,17.62
39637,356932,2025-07-19,44.78,100,8.8
39638,355924,2025-05-13,12.54,51,19.88
39639,446458,2025-03-16,51.1,134,23.25
39640,180634,2025-11-18,5.96,83,17.98
39641,452529,2025-12-24,30.55,105,19.59
39642,124147,2025-07-01,4.59,44,22.04
39643,311861,2025-09-11,89.23,145,15.43
39644,150537,2025-10-07,25.6,31,3.75
39645,446924,2025-03-17,34.17,65,33.92
39646,205255,2025-08-18,24.01,133,10.34
39647,399681,2025-12-02,14.43,164,14.9
39648,221028,2025-06-28,10.72,46,34.27
39649,196361,2025-06-01,8.23,26,23.54
39650,115157,2025-12-27,39.1,34,8.13
39651,182058,2025-09-30,6.56,113,23.89
39652,456694,2025-01-30,48.31,40,13.96
39653,115053,2025-06-24,35.28,174,38.15
39654,420189,2025-10-25,13.1,111,37.41
39655,357073,2025-10-05,25.66,49,29.35
39656,149513,2025-01-31,41.41,46,5.15
39657,180985,2025-02-20,1.0,97,24.32
39658,256710,2025-06-14,7.9,83,14.59
39659,237652,2025-12-10,88.15,73,19.37
39660,122479,2025-03-30,13.03,92,36.38
39661,332704,2025-05-04,29.84,109,17.79
39662,367727,2025-06-08,5.03,126,28.99
39663,368026,2025-04-10,11.55,88,33.29
39664,233088,2025-05-22,40.61,16,4.3
39665,153301,2025-04-27,15.75,70,32.9
39666,174735,2025-02-08,57.36,101,31.08
39667,174383,2025-12-14,1.0,135,8.71
39668,114979,2025-06-15,19.85,171,34.11
39669,191114,2025-04-17,40.77,155,16.65
39670,152239,2025-11-27,13.05,43,7.79
39671,230979,2025-10-01,8.04,136,7.46
39672,356996,2025-02-08,7.18,40,31.53
39673,147496,2025-03-24,11.49,117,34.41
39674,183459,2025-11-19,33.83,142,19.86
39675,115116,2025-10-24,4.91,94,4.01
39676,346110,2025-10-29,22.15,41,32.03
39677,261364,2025-06-04,1.0,56,24.16
39678,395773,2025-05-02,2.65,166,25.99
39679,236640,2025-01-23,5.99,100,37.66
39680,388189,2025-02-04,19.21,145,25.92
39681,387633,2025-08-18,36.53,49,6.27
39682,323914,2025-05-21,3.56,96,39.71
39683,333815,2025-10-09,21.55,151,31.9
39684,303834,2025-07-25,31.76,130,5.81
39685,260862,2025-06-12,47.02,168,31.19
39686,237955,2025-05-14,6.86,77,23.16
39687,331167,2025-03-13,3.71,158,12.08
39688,150578,2025-02-21,24.02,138,7.54
39689,162340,2025-02-22,11.42,99,22.69
39690,191255,2025-06-24,24.28,18,13.13
39691,164503,2025-03-21,7.05,109,17.34
39692,356932,2025-04-03,6.66,78,32.8
39693,361279,2025-03-05,36.02,98,9.22
39694,191106,2025-02-03,8.27,170,17.88
39695,446037,2025-10-12,76.57,24,4.14
39696,321144,2025-10-31,33.43,40,10.06
39697,347993,2025-07-21,73.22,108,38.11
39698,356936,2025-04-26,25.71,83,15.42
39699,434735,2025-07-12,38.15,62,12.49
39700,231093,2025-12-25,12.21,67,12.9
39701,236640,2025-06-23,100.0,91,17.25
39702,356896,2025-01-27,7.81,36,25.88
39703,174520,2025-09-14,2.22,170,8.84
39704,165392,2025-12-04,51.52,90,27.8
39705,250867,2025-05-11,20.28,149,7.45
39706,450090,2025-01-26,13.19,161,24.67
39707,328312,2025-04-28,9.55,57,11.26
39708,451872,2025-10-07,79.17,157,3.63
39709,85969,2025-10-28,62.58,39,18.34
39710,324872,2025-04-26,50.44,95,12.37
39711,180112,2025-08-27,25.54,62,24.8
39712,334127,2025-07-31,6.61,66,38.03
39713,180832,2025-01-18,49.59,80,7.89
39714,391490,2025-05-11,59.72,105,12.66
39715,375428,2025-04-21,9.91,174,31.29
39716,162227,2025-05-08,25.16,116,27.67
39717,331864,2025-04-24,1.0,48,32.54
39718,452457,2025-08-13,38.47,97,13.49
39719,323426,2025-05-26,31.52,62,23.45
39720,384394,2025-07-10,5.56,90,20.76
39721,457450,2025-04-18,7.01,143,18.22
39722,371509,2025-01-19,16.27,22,12.86
39723,360215,2025-05-31,26.88,55,31.23
39724,115108,2025-12-06,33.0,52,19.16
39725,334018,2025-07-02,1.0,85,7.51
39726,118995,2025-10-07,1.0,136,9.23
39727,324823,2025-06-03,21.81,45,14.03
39728,162145,2025-08-13,6.17,118,21.51
39729,154726,2025-02-23,14.32,153,29.71
39730,420629,2025-04-09,1.0,111,12.02
39731,150517,2025-03-30,16.85,40,29.13
39732,164156,2025-06-10,1.0,163,34.69
39733,351277,2025-02-26,100.0,165,11.85
39734,223247,2025-05-02,4.14,47,39.77
39735,308827,2025-04-11,41.16,46,34.68
39736,257168,2025-11-16,11.14,165,10.04
39737,162322,2025-08-17,7.36,151,3.56
39738,346620,2025-07-22,3.61,17,37.2
39739,195768,2025-03-26,51.23,139,7.67
39740,324862,2025-02-28,9.72,121,25.87
39741,235213,2025-07-28,33.65,169,21.88
39742,259977,2025-01-16,2.99,101,15.3
39743,421312,2025-02-13,99.75,121,37.0
39744,347815,2025-02-15,21.58,25,30.48
39745,235440,2025-09-11,39.47,56,7.41
39746,201778,2025-11-29,1.0,88,26.51
39747,228020,2025-02-27,28.01,91,35.84
39748,256160,2025-03-11,57.8,133,30.62
39749,102340,2025-08-17,18.52,94,13.24
39750,356888,2025-11-16,45.76,87,34.33
39751,145763,2025-07-27,18.27,16,35.46
39752,252137,2025-11-22,90.84,130,29.36
39753,452159,2025-08-09,3.66,163,37.09
39754,143591,2025-03-01,65.55,116,9.21
39755,235863,2025-10-08,22.13,149,10.53
39756,189512,2025-12-09,55.48,145,30.85
39757,384145,2025-09-24,3.35,16,27.96
39758,347353,2025-12-15,61.28,89,39.68
39759,181718,2025-12-07,16.95,69,21.8
39760,417630,2025-11-15,15.29,177,11.11
39761,229080,2025-06-03,21.08,117,37.72
39762,357630,2025-02-10,52.19,33,26.39
39763,367875,2025-11-05,44.96,177,20.72
39764,188108,2025-07-22,3.32,89,30.67
39765,162203,2025-08-18,1.0,75,18.18
39766,378092,2025-06-01,17.98,171,26.19
39767,367894,2025-12-03,100.0,33,39.0
39768,400382,2025-04-04,17.7,163,33.51
39769,311057,2025-05-08,3.91,131,36.67
39770,238241,2025-08-17,14.25,175,15.82
39771,124147,2025-03-14,11.49,135,11.98
39772,422557,2025-03-24,77.55,101,27.8
39773,350286,2025-08-24,74.89,33,11.46
39774,375227,2025-07-11,1.87,35,31.26
39775,445898,2025-02-15,6.65,57,27.91
39776,240876,2025-02-20,15.31,82,32.55
39777,253699,2025-08-08,21.05,174,35.95
39778,422803,2025-04-09,5.24,130,4.37
39779,311686,2025-10-13,22.0,49,23.78
39780,330980,2025-04-11,5.69,85,14.26
39781,185146,2025-05-24,13.66,136,20.76
39782,193883,2025-08-23,18.53,65,21.3
39783,191333,2025-11-09,92.47,72,27.47
39784,116808,2025-12-28,1.78,125,18.91
39785,223240,2025-11-13,65.13,37,37.89
39786,367874,2025-09-30,3.66,61,34.01
39787,165198,2025-09-02,2.55,167,32.09
39788,334456,2025-09-05,8.71,129,34.3
39789,446423,2025-09-20,20.72,43,9.64
