Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,GPM GROVE C,400 E Main St,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.766089,-73.000554,2026-04-20,449874,2026-04-20 03:39:32 UTC,,,,2026-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GPM GROVE B,400 E Main St,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.76615,-73.000399,2026-04-20,449875,2026-04-20 03:39:32 UTC,,,,2026-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Jones Beach State Park Energy & Nature Center,150 Bay Parkway,,Wantagh,NY,11793,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.58535,-73.55898,2026-04-20,449931,2026-04-20 05:34:04 UTC,,,,2026-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Red Roof Inn Rochester Airport,155 Buell Road,,Rochester,NY,14624,,888-717-4544,E,,Public,24 hours daily,,,,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.137144,-77.666696,2026-04-20,449932,2026-04-20 05:36:57 UTC,,,,2026-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Target South Setauket #T1191,255 Pond Path Rd,,South Setauket,NY,11720,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com,GPS,40.8857911,-73.0994379,2026-04-20,449966,2026-04-20 00:02:27 UTC,,,,2026-01-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Garden City Park,2301 Jericho Turnpike,,Garden City Park,NY,11040,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com,GPS,40.7417401,-73.6631126,2026-04-20,449968,2026-04-20 00:02:27 UTC,,,,2026-01-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Evolution Dental Science,150 Essjay Rd,,Buffalo,NY,14221,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.97618,-78.73507,2026-04-20,450022,2026-04-20 05:33:59 UTC,,,,2026-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sheepshead Bay,1524 Sheepshead Bay Rd,,Brooklyn,NY,11235,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,40.5859085,-73.9537896,2026-04-20,450048,2026-04-20 00:32:41 UTC,,,,2019-02-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUNY Ulster - Hasbrouck Hall,491 Cottekill Rd,,Stone Ridge,NY,12484,,833-611-5965,E,,Public,24 hours daily,,,,,,12,6,,VIALYNK,https://www.lynkwell.com,GPS,41.85227,-74.1286,2026-04-20,450089,2026-04-20 05:33:58 UTC,,,,2026-01-24,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SUNY Ulster - Gym North Lot,491 Cottekill Rd,,Stone Ridge,NY,12484,,833-611-5965,E,,Public,24 hours daily,,,,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,41.85144,-74.13106,2026-04-20,450090,2026-04-20 05:34:04 UTC,,,,2026-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Schenectady Municipal Golf Course,400 Oregon Ave,,Schenectady,NY,12304,,833-611-5965,E,,Public,24 hours daily,,,,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.7933,-73.9003,2026-04-20,450092,2026-04-20 05:34:04 UTC,,,,2026-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KINGSTON CITY HALL,420 Broadway,Parking Behind City Hall,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.927286,-73.996184,2026-04-20,450110,2026-04-20 01:41:38 UTC,,,,2026-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GLOBALFOUNDRIES GF 15 &16,400 Stone Break Road Extension,Private work place,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.970306,-73.759577,2026-04-20,450121,2026-04-20 03:50:40 UTC,,,,2026-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GLOBALFOUNDRIES GF 13&14,400 Stone Break Road Extension,Private work place,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.970195,-73.759417,2026-04-20,450122,2026-04-20 03:50:40 UTC,,,,2026-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GLOBALFOUNDRIES GF 11&12,400 Stone Break Road Extension Malta,Private work place,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.970161,-73.759332,2026-04-20,450123,2026-04-20 03:50:40 UTC,,,,2026-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PANYNJ LGA E GARAGE E1,East Garage E End Rd LaGuardia AirPort,"LGA East Garage, East end",New York,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.76941,-73.864157,2026-04-20,450166,2026-04-20 01:07:25 UTC,,,,2026-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Home2 Suites Amherst Buffalo,3820 Ridge Lea Road,,Buffalo,NY,14228,,888-717-4544,E,,Public,24 hours daily,,,,,,12,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.001676,-78.820439,2026-04-20,450246,2026-04-20 05:36:45 UTC,,,,2026-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Town of Victor,85 E Main St,,Victor,NY,14564,,585-742-5094,E,,Public,24 hours daily,A APPLE_PAY CREDIT D Debit M V,,,,,6,,,EVOKE,https://evokesystems.com,200-8,42.9824,-77.40785,2026-02-13,450252,2026-02-13 16:34:38 UTC,LG,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$2 per session; $0.22 per kWh; $5 per hour idle fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,TNC EVSE AMSTERDAM PARK2,25 Hoags Cross Road,“Charger 1”,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.197219,-73.818315,2026-04-20,450315,2026-04-20 03:47:10 UTC,,,,2026-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TNC EVSE GEDNEY PARK,155 Gedney Park,“Charger 1”,Chappaqua,NY,10514,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.18774,-73.792421,2026-04-20,450316,2026-04-20 03:47:10 UTC,,,,2026-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TNC EVSE TRAIN STATION 2,1 Station Plaza,Main Station Lot,Chappaqua,NY,10514,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.157441,-73.775112,2026-04-20,450317,2026-04-20 03:47:11 UTC,,,,2026-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TNC EVSE TRAIN STATION 1,12 King Street,King St Lot,Chappaqua,NY,10514,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.158914,-73.77365,2026-04-20,450318,2026-04-20 03:47:11 UTC,,,,2026-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PK Property,722 Walt Whitman Road,,Melville,NY,11747,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.71791,-73.5155,2026-04-20,450413,2026-04-20 05:34:02 UTC,,,,2026-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,368 Broadway,368 Broadway,,Kingston,NY,12401,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,41.92671,-73.99345,2026-04-20,450414,2026-04-20 05:34:06 UTC,,,,2026-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lima Library Level 2 Stations,1872 Genessee St,,Lima,NY,14485,,585-582-1311,E,,Public,24 hours daily,,,,,,6,,,EVOKE,https://evokesystems.com,200-8,42.90563,-77.61417,2026-02-13,450437,2026-02-13 16:34:38 UTC,P,,,2026-01-22,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Harbor Landing,300 Herb Hill Rd,,Glen Cove,NY,11542,,833-611-5965,E,,Public,24 hours daily,,,,,,10,,,VIALYNK,https://www.lynkwell.com,GPS,40.86245,-73.64014,2026-04-20,450484,2026-04-20 05:34:07 UTC,,,,2026-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Best Western Plus Plattsburgh,446 State Route 3,,Plattsburgh,NY,12901,,888-717-4544,E,,Public,24 hours daily,,,,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,44.698174,-73.492492,2026-04-20,450485,2026-04-20 05:37:09 UTC,,,,2026-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Harbor Landing 350 L 2,350 Herb Hill Rd,,Glen Cove,NY,11542,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.86235,-73.63978,2026-04-20,450597,2026-04-20 05:34:07 UTC,,,,2026-02-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Harbor Landing 350 L 1,350 Herb Hill Rd,,Glen Cove,NY,11542,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.86254,-73.63986,2026-04-20,450736,2026-04-20 05:34:07 UTC,,,,2026-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DEWITT EV 1 DEWITTLIBRARY01,5110 Jamesville Road,Parking Lot,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.019132,-76.072311,2026-04-20,450748,2026-04-20 03:46:29 UTC,,,,2026-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DEWITT EV 1 DEWITTLIBRARY02,5110 Jamesville Road,Parking Lot,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.019086,-76.072327,2026-04-20,450749,2026-04-20 03:46:29 UTC,,,,2026-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Scottish Inns Tonawanda,1346 Sheridan Dr,,Tonawanda,NY,14217,,888-717-4544,E,,Public,24 hours daily,,,,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.981248,-78.884489,2026-04-20,450769,2026-04-20 05:37:08 UTC,,,,2026-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aldi TUL 46 Saranac Lake,587 Lake Flower Ave,,Saranac Lake,NY,12983,,313-262-6722,E,,Public,,,,,,,,6,,RED_E,https://www.redecharge.com,GPS,44.312655,-74.115573,2026-04-20,450846,2026-04-20 06:13:03 UTC,,,,2025-12-18,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aldi Camillus TUL 5,3747 Milton Ave,,Camillus,NY,13031,,313-262-6722,E,,Public,,,,,,,,4,,RED_E,https://www.redecharge.com,GPS,43.052138,-76.263269,2026-04-20,450919,2026-04-20 06:13:15 UTC,,,,2026-02-04,,,,,J1772COMBO,US,,,,Public,,public,,,RETAIL,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aldi Fulton TUL 18,555 S 4th St,,Fulton,NY,13069,,313-262-6722,E,,Public,,,,,,,,4,,RED_E,https://www.redecharge.com,GPS,43.31334,-76.403685,2026-04-20,450920,2026-04-20 06:13:15 UTC,,,,2025-12-16,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Brown's Ford of Johnstown,121 N Comrie Ave,,Johnstown,NY,12095,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,6,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,43.0109247,-74.3611964,2026-04-20,450921,2026-04-20 06:16:45 UTC,,,,2026-02-05,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Recycling Center,735 Saw Mill River Rd,,Yonkers,NY,10710,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,40.95995,-73.870911,2026-04-20,450970,2026-04-20 04:37:22 UTC,,,,2026-02-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,41 Forest,41 Forest Ave,,Glen Cove,NY,11542,,313-262-6722,E,,Public,,,,,,,,4,,RED_E,https://www.redecharge.com,GPS,40.8715839,-73.6260665,2026-04-20,451036,2026-04-20 06:13:23 UTC,,,,2026-02-10,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Reservoir Place,650 Stoneleigh Ave,,Carmel,NY,10512,,888-717-4544,E,,Public,24 hours daily,,,,,,6,,,CHARGESMART_EV,https://chargesmartev.com,GPS,41.378541,-73.662312,2026-04-20,451089,2026-04-20 05:37:10 UTC,,,,2026-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ogdensburg International Airport,5900 NY-812,,Ogdensburg,NY,13669,,949-945-2000,E,,Public,24 hours daily,,,,,,8,,,EVGATEWAY,https://evgateway.com,GPS,44.6828265,-75.4808273,2026-04-20,451090,2026-04-20 05:42:26 UTC,,,,2026-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Patrizias Restaurant,358 Vanderbilt Motor Pkwy,,Hauppauge,NY,11788,,833-611-5965,E,,Public,24 hours daily,,,,,,3,,,VIALYNK,https://www.lynkwell.com,GPS,40.80819,-73.2433,2026-04-20,451112,2026-04-20 05:34:08 UTC,,,,2026-02-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Heart Lake Program Center,1002 Adirondack Loj Rd,,Lake Placid,NY,12946,,518-523-3441,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,44.182926,-73.963921,,451126,2026-02-13 14:06:00 UTC,P,,,2026-02-13,,,,,J1772 TESLA,US,,,,Public,,public,,,CAMPGROUND,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SC MUNI LOT SCMUNI LOT,243 Sea Cliff Avenue,,Sea Cliff,NY,11579,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.849082,-73.645403,2026-04-20,451389,2026-04-20 03:49:45 UTC,,,,2026-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"HondoGo - Ellenville, NY",41 N Main St,,Ellenville,NY,12428,,949-945-2000,E,,Public,24 hours daily,,,,,,,4,,EVGATEWAY,https://evgateway.com,GPS,41.7218104,-74.3925824,2026-04-20,451459,2026-04-20 05:42:49 UTC,,,,2026-02-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aldi Johnstown TUL 110,266 N Comrie Ave,,Johnstown,NY,12095,,313-262-6722,E,,Public,,,,,,,,8,,RED_E,https://www.redecharge.com,GPS,43.01806285057,-74.3611153854,2026-04-20,451463,2026-04-20 06:13:12 UTC,,,,2026-02-17,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aldi TUL 3 Malone,3324 State Route 11,,Malone,NY,12953,,313-262-6722,E,,Public,,,,,,,,4,,RED_E,https://www.redecharge.com,GPS,44.847239,-74.317497,2026-04-20,451464,2026-04-20 06:13:21 UTC,,,,2026-02-05,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wyandanch Rising Building L,300 Long Island Avenue,,Wyandanch,NY,11798,,313-262-6722,E,,Public,,,,,,,6,,,RED_E,https://www.redecharge.com,GPS,40.75393,-73.36008,2026-04-20,451465,2026-04-20 06:13:21 UTC,,,,2026-02-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Autel Ultra AC EVSE Pro,8690 Main St,,Richmond,NY,14471,,,E,,Public,8am-6pm daily,A CREDIT D Debit M V,,,,,4,,,EVOKE,https://evokesystems.com,GPS,42.79061,-77.51365,2026-03-12,451467,2026-03-12 20:29:51 UTC,LG,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000035,82-20 Astoria Blvd,,"East Elmhurst,",NY,11370,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,3,,,WEVO,https://wevo.energy,200-8,40.76447,-73.8863,2026-03-12,451557,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000046,2000 County Rd 39,,Southampton,NY,11968,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,4,,,WEVO,https://wevo.energy,200-8,40.89494,-72.46612,2026-03-12,451558,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000026,24 Chestnut St,,Spring Valley,NY,10977,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,8,,,WEVO,https://wevo.energy,200-8,41.10978,-74.04688,2026-03-12,451563,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000048,7014 Garfield Ave,,Woodside,NY,11377,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,2,,,WEVO,https://wevo.energy,200-8,40.73687,-73.89355,2026-03-12,451565,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000007,242 E Main Rd,,Fredonia,NY,14063,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,6,,,WEVO,https://wevo.energy,200-8,42.44602,-79.31949,2026-03-12,451569,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000012,18 Greenwood Pl,,Buffalo,NY,14123,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,4,,,WEVO,https://wevo.energy,200-8,42.92074,-78.8892,2026-03-12,451572,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000029,103 Bracken Rd,,Montgomery,NY,12549,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,2,,,WEVO,https://wevo.energy,200-8,41.52025,-74.20186,2026-03-12,451576,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000061,3130 NY-22,,Patterson,NY,12563,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,6,,,WEVO,https://wevo.energy,200-5,41.51354,-73.60483,2026-03-12,451578,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000017,1 Court St,,Nyack,NY,10960,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,4,,,WEVO,https://wevo.energy,200-8,41.08944,-73.91628,2026-03-12,451579,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ENG-000014,5 Spring Ave,,Troy,NY,12180,,888-991-9386,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT M V,,,,,4,,,WEVO,https://wevo.energy,200-8,42.71889,-73.68296,2026-03-12,451581,2026-03-12 20:29:51 UTC,P,,,2025-09-01,,,,,J1772,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,WHE Montauk,552 W Lake Dr,,Montauk,NY,11954,,313-262-6722,E,,Public,,,,,,,,4,,RED_E,https://www.redecharge.com,GPS,41.072806,-71.943056,2026-04-20,451617,2026-04-20 06:13:24 UTC,,,,2026-02-19,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,825 Main St,825 Main St,,Arlington,NY,12603,,313-262-6722,E,,Public,,,,,,,,4,,RED_E,https://www.redecharge.com,GPS,41.696361,-73.89775,2026-04-20,451618,2026-04-20 06:13:24 UTC,,,,2026-02-19,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVolve NY Queens LaGuardia Airport,LaGuardia Airport Lot GP-1,,Queens,NY,11371,,833-632-2778,E,,Public,24 hours daily,,,,,,,12,,Electrify America,https://www.electrifyamerica.com,GPS,40.77057,-73.87995,2026-04-20,451663,2026-04-20 04:20:37 UTC,,,,2026-02-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Mavis Tire Bedford Road,789 Bedford Rd,,Bedford Hills,NY,10507,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,41.2224633,-73.7166595,2026-04-20,451664,2026-04-20 04:57:30 UTC,,,,2026-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Village of Depew - Municipal Building,85 Manitou St,,Depew,NY,14043,,833-611-5965,E,,Public,24 hours daily,,,,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.9054,-78.68599,2026-04-20,451665,2026-04-20 05:33:37 UTC,,,,2026-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"HondoGo - Monsey, NY",455 NY-306,,Monsey,NY,10952,,949-945-2000,E,,Public,24 hours daily,,,,,,,4,,EVGATEWAY,https://evgateway.com,GPS,41.1559894,-74.07104410000001,2026-04-20,451666,2026-04-20 05:42:21 UTC,,,,2026-02-20,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Designer Homes,4781 Transit Rd.,,Depew,NY,14043,,313-262-6722,E,,Public,,,,,,,4,,,RED_E,https://www.redecharge.com,GPS,42.869938911326,-78.696266999999,2026-04-20,451826,2026-04-20 06:13:07 UTC,,,,2026-02-23,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
